league,season,game,id,game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617405561,1729243,SecondHalf,87,2.0,94,KeeperPickup,Successful,15,Chelsea,362151.0,Robert Sánchez,11.8,48.5,,,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}]",False,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617405637,1729243,SecondHalf,87,5.0,94,Pass,Successful,15,Chelsea,362151.0,Robert Sánchez,12.6,44.3,20.6,36.1,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.1'}, {'type': {'displayName': 'KeeperThrow', 'value': 123}}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '20.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.70'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '36.1'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617405679,1729243,SecondHalf,87,7.0,94,Pass,Successful,15,Chelsea,300426.0,Axel Disasi,20.1,35.8,19.1,10.7,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.65'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '10.7'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '19.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617405711,1729243,SecondHalf,87,11.0,94,Pass,Successful,15,Chelsea,403850.0,Malo Gusto,18.4,11.3,8.0,24.7,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.2'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.45'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '8.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '24.7'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617405713,1729243,SecondHalf,87,13.0,94,Pass,Unsuccessful,15,Chelsea,300426.0,Axel Disasi,5.7,13.8,10.2,14.0,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '14.0'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '826'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '10.2'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.03'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '4.7'}, {'type': {'displayName': 'Longball', 'value': 1}}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617405727,1729243,SecondHalf,87,13.0,94,BlockedPass,Successful,167,Man City,136741.0,Bernardo Silva,86.8,88.7,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '710'}, {'type': {'displayName': 'Defensive', 'value': 285}}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617405733,1729243,SecondHalf,87,14.0,94,Dispossessed,Successful,15,Chelsea,300426.0,Axel Disasi,8.3,12.4,,,,,,,"[{'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '827'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617405745,1729243,SecondHalf,87,14.0,94,Tackle,Unsuccessful,167,Man City,136741.0,Bernardo Silva,91.7,87.6,,,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '711'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Offensive', 'value': 286}}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617405771,1729243,SecondHalf,87,16.0,94,Pass,Successful,15,Chelsea,300426.0,Axel Disasi,3.1,12.2,3.4,32.1,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '13.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '32.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '3.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.55'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617405821,1729243,SecondHalf,87,18.0,94,Pass,Unsuccessful,15,Chelsea,362151.0,Robert Sánchez,3.4,32.1,41.6,14.0,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '41.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.99'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '42.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '14.0'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617405841,1729243,SecondHalf,87,21.0,94,Pass,Successful,167,Man City,402664.0,Josko Gvardiol,59.4,84.9,62.4,80.9,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '62.4'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.57'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '80.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '4.2'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617405845,1729243,SecondHalf,87,22.0,94,BallTouch,Successful,167,Man City,303139.0,Rodri,62.4,80.9,,,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617405923,1729243,SecondHalf,87,27.0,94,Pass,Successful,15,Chelsea,403850.0,Malo Gusto,34.6,0.0,30.6,18.8,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '14.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '30.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.86'}, {'type': {'displayName': 'ThrowIn', 'value': 107}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '18.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617405945,1729243,SecondHalf,87,28.0,94,Pass,Successful,15,Chelsea,375621.0,Conor Gallagher,30.6,18.8,25.9,5.6,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.21'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '5.6'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '25.9'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617405975,1729243,SecondHalf,87,30.0,94,Pass,Successful,15,Chelsea,403850.0,Malo Gusto,25.9,6.7,18.3,17.3,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '10.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '17.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '18.3'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.41'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406109,1729243,SecondHalf,87,32.0,94,Pass,Successful,15,Chelsea,300426.0,Axel Disasi,20.9,23.1,9.6,46.9,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.20'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '20.1'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '9.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '46.9'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406147,1729243,SecondHalf,87,40.0,94,Pass,Successful,15,Chelsea,362151.0,Robert Sánchez,14.8,45.4,22.6,21.2,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '21.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '22.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.17'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406177,1729243,SecondHalf,87,42.0,94,Pass,Successful,15,Chelsea,300426.0,Axel Disasi,21.6,24.1,24.3,39.5,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.31'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '24.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '39.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.8'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406257,1729243,SecondHalf,84,43.0,91,Pass,Successful,167,Man City,331254.0,Phil Foden,38.0,9.1,55.0,25.4,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '25.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '55.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.56'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '21.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406275,1729243,SecondHalf,87,45.0,94,Pass,Successful,15,Chelsea,375621.0,Conor Gallagher,22.7,41.6,20.2,77.3,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.68'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '20.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '77.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '24.4'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406285,1729243,SecondHalf,87,53.0,94,Pass,Successful,15,Chelsea,28550.0,Thiago Silva,27.0,64.8,35.0,28.6,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.04'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '26.0'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '28.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '35.0'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406335,1729243,SecondHalf,87,54.0,94,Pass,Successful,15,Chelsea,403850.0,Malo Gusto,35.1,28.6,24.9,21.3,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.58'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '21.3'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '24.9'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406405,1729243,SecondHalf,87,58.0,94,Pass,Successful,15,Chelsea,300426.0,Axel Disasi,27.2,19.2,26.8,49.4,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '20.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.59'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '49.4'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '26.8'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406435,1729243,SecondHalf,88,4.0,95,Pass,Successful,15,Chelsea,28550.0,Thiago Silva,29.1,48.5,39.3,48.4,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.28'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.7'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '39.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '48.4'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406461,1729243,SecondHalf,88,5.0,95,Pass,Successful,15,Chelsea,375621.0,Conor Gallagher,39.3,47.9,38.4,36.9,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.59'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '38.4'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '36.9'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406477,1729243,SecondHalf,88,6.0,95,Pass,Successful,15,Chelsea,410175.0,Moisés Caicedo,38.4,36.9,30.2,27.0,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '27.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.81'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '30.2'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406505,1729243,SecondHalf,88,9.0,95,Pass,Successful,15,Chelsea,300426.0,Axel Disasi,30.2,27.0,35.2,10.4,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.15'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '35.2'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '10.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.4'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406523,1729243,SecondHalf,88,11.0,95,Pass,Successful,15,Chelsea,375621.0,Conor Gallagher,35.2,10.7,53.6,28.8,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '22.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '28.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.57'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '53.6'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406527,1729243,SecondHalf,88,12.0,95,Pass,Successful,15,Chelsea,403850.0,Malo Gusto,53.6,28.8,37.5,34.8,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '37.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '34.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.4'}, {'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.90'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406567,1729243,SecondHalf,88,14.0,95,Pass,Successful,15,Chelsea,410175.0,Moisés Caicedo,36.7,36.0,24.5,36.9,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '24.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.09'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '36.9'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406593,1729243,SecondHalf,88,16.0,95,Pass,Successful,15,Chelsea,300426.0,Axel Disasi,24.5,36.9,31.4,12.2,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '12.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.12'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '31.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406609,1729243,SecondHalf,88,18.0,95,Pass,Unsuccessful,15,Chelsea,403850.0,Malo Gusto,31.2,12.5,40.0,11.3,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.20'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '40.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.3'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '11.3'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406657,1729243,SecondHalf,88,19.0,95,BallTouch,Successful,167,Man City,113069.0,Jack Grealish,54.2,86.3,,,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406673,1729243,SecondHalf,88,19.0,95,BallTouch,Successful,167,Man City,113069.0,Jack Grealish,54.0,86.1,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406687,1729243,SecondHalf,88,19.0,95,BallTouch,Successful,15,Chelsea,375621.0,Conor Gallagher,39.8,11.7,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406697,1729243,SecondHalf,88,20.0,95,BallRecovery,Successful,167,Man City,93894.0,Mateo Kovacic,45.3,85.4,,,,,,,[],False,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406713,1729243,SecondHalf,88,21.0,95,Pass,Successful,167,Man City,93894.0,Mateo Kovacic,45.3,85.4,45.2,74.3,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '74.3'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '45.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.70'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406749,1729243,SecondHalf,88,22.0,95,Pass,Successful,167,Man City,303139.0,Rodri,45.2,74.3,13.1,49.3,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '13.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '49.3'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.61'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '37.7'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406807,1729243,SecondHalf,88,28.0,95,Pass,Successful,167,Man City,121774.0,Ederson,14.0,46.1,15.6,12.1,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.78'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '15.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '23.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '12.1'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406833,1729243,SecondHalf,88,31.0,95,Pass,Unsuccessful,167,Man City,69778.0,Kyle Walker,15.6,12.1,39.6,27.7,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.40'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '39.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '27.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '27.3'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406849,1729243,SecondHalf,88,33.0,95,Interception,Successful,15,Chelsea,28550.0,Thiago Silva,64.6,71.5,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406867,1729243,SecondHalf,88,34.0,95,BallTouch,Unsuccessful,15,Chelsea,410175.0,Moisés Caicedo,62.9,65.4,,,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406921,1729243,SecondHalf,88,36.0,95,Pass,Successful,167,Man City,303139.0,Rodri,25.8,34.7,18.0,55.2,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.10'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.2'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '18.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '55.2'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617406951,1729243,SecondHalf,88,38.0,95,Pass,Successful,167,Man City,297390.0,Manuel Akanji,18.3,58.2,21.9,81.0,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '21.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '81.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.0'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.33'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617407041,1729243,SecondHalf,88,45.0,95,Foul,Unsuccessful,15,Chelsea,375621.0,Conor Gallagher,67.4,29.8,,,,,,,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '842'}, {'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",False,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617407053,1729243,SecondHalf,88,40.0,95,Pass,Successful,167,Man City,402664.0,Josko Gvardiol,22.0,81.5,32.3,91.5,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '32.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.56'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '91.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.8'}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617407055,1729243,SecondHalf,88,45.0,95,Foul,Successful,167,Man City,113069.0,Jack Grealish,32.6,70.2,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '737'}, {'type': {'displayName': 'Foul', 'value': 13}}]",True,,,,,
ENG-Premier League,2324,2023-11-12 Chelsea-Manchester City,2617407259,1729243,SecondHalf,89,4.0,96,SubstitutionOff,Successful,15,Chelsea,410175.0,Moisés Caicedo,0.0,0.0,,,,,,,"[{'type': {'displayName': 'JerseyNumber', 'value': 59}, 'value': '25'}, {'type': {'displayName': 'PlayerPosition', 'value': 44}, 'value': 'Midfielder'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '739'}]",False,,,,739.0,393407.0
